date,home,away,home_score,away_score,neutral,tournament,city,country
2025-10-13,Uzbekistan,Uruguay,1.0,2.0,True,Friendly,Malacca City,Malaysia
2025-10-13,Cabo Verde,Eswatini,3.0,0.0,False,FIFA World Cup qualification,Praia,Cape Verde
2025-10-13,Tunisia,Namibia,3.0,0.0,False,FIFA World Cup qualification,Radès,Tunisia
2025-10-13,Northern Ireland,Germany,0.0,1.0,False,FIFA World Cup qualification,Belfast,Northern Ireland
2025-10-13,Slovenia,Switzerland,0.0,0.0,False,FIFA World Cup qualification,Ljubljana,Slovenia
2025-10-13,Sweden,Kosovo,0.0,1.0,False,FIFA World Cup qualification,Gothenburg,Sweden
2025-10-13,Iceland,France,2.0,2.0,False,FIFA World Cup qualification,Reykjavík,Iceland
2025-10-13,Wales,Belgium,2.0,4.0,False,FIFA World Cup qualification,Cardiff,Wales
2025-10-13,Honduras,Haiti,3.0,0.0,False,FIFA World Cup qualification,Tegucigalpa,Honduras
2025-10-14,Albania,Jordan,4.0,2.0,False,Friendly,Tirana,Albania
2025-10-14,Japan,Brazil,3.0,2.0,False,Kirin Cup,Tokyo,Japan
2025-10-14,Iran,Tanzania,2.0,0.0,True,Friendly,Dubai,United Arab Emirates
2025-10-14,Canada,Colombia,0.0,0.0,True,Friendly,Harrison,United States
2025-10-14,Korea Republic,Paraguay,2.0,0.0,False,Friendly,Seoul,South Korea
2025-10-14,Mexico,Ecuador,1.0,1.0,False,Friendly,Zapopan,Mexico
2025-10-14,Norway,New Zealand,1.0,1.0,False,Friendly,Oslo,Norway
2025-10-14,Puerto Rico,Argentina,0.0,6.0,True,Friendly,Fort Lauderdale,United States
2025-10-14,United States,Australia,2.0,1.0,False,Friendly,Denver,United States
2025-10-14,Qatar,United Arab Emirates,2.0,1.0,False,FIFA World Cup qualification,Al Rayyan,Qatar
2025-10-14,Saudi Arabia,Iraq,0.0,0.0,False,FIFA World Cup qualification,Jeddah,Saudi Arabia
2025-10-14,Senegal,Mauritania,4.0,0.0,False,FIFA World Cup qualification,Diamniadio,Senegal
2025-10-14,Congo DR,Sudan,1.0,0.0,False,FIFA World Cup qualification,Kinshasa,DR Congo
2025-10-14,South Africa,Rwanda,3.0,0.0,False,FIFA World Cup qualification,Mbombela,South Africa
2025-10-14,Morocco,Congo,1.0,0.0,False,FIFA World Cup qualification,Rabat,Morocco
2025-10-14,Côte d'Ivoire,Kenya,3.0,0.0,False,FIFA World Cup qualification,Ebimpé,Ivory Coast
2025-10-14,Algeria,Uganda,2.0,1.0,False,FIFA World Cup qualification,Tizi Ouzou,Algeria
2025-10-14,Spain,Bulgaria,4.0,0.0,False,FIFA World Cup qualification,Valladolid,Spain
2025-10-14,Türkiye,Georgia,4.0,1.0,False,FIFA World Cup qualification,Izmit,Turkey
2025-10-14,Portugal,Hungary,2.0,2.0,False,FIFA World Cup qualification,Lisbon,Portugal
2025-10-14,Latvia,England,0.0,5.0,False,FIFA World Cup qualification,Riga,Latvia
2025-10-14,Panama,Suriname,1.0,1.0,False,FIFA World Cup qualification,Panama City,Panama
2025-10-14,Curaçao,Trinidad and Tobago,1.0,1.0,False,FIFA World Cup qualification,Willemstad,Curaçao
2025-11-12,Tunisia,Mauritania,1.0,1.0,False,Friendly,Radès,Tunisia
2025-11-13,Algeria,Zimbabwe,3.0,1.0,True,Friendly,Jeddah,Saudi Arabia
2025-11-13,Canada,Ecuador,0.0,0.0,False,Friendly,Toronto,Canada
2025-11-13,Czechia,San Marino,1.0,0.0,False,Friendly,Karviná,Czech Republic
2025-11-13,United Arab Emirates,Iraq,1.0,1.0,False,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates
2025-11-13,Cameroon,Congo DR,0.0,1.0,True,FIFA World Cup qualification,Rabat,Morocco
2025-11-13,France,Ukraine,4.0,0.0,False,FIFA World Cup qualification,Paris,France
2025-11-13,Ireland,Portugal,2.0,0.0,False,FIFA World Cup qualification,Dublin,Republic of Ireland
2025-11-13,Norway,Estonia,4.0,1.0,False,FIFA World Cup qualification,Oslo,Norway
2025-11-13,England,Serbia,2.0,0.0,False,FIFA World Cup qualification,London,England
2025-11-13,Iran,Cabo Verde,0.0,0.0,True,Al Ain International Cup,Al Ain,United Arab Emirates
2025-11-13,Guatemala,Panama,2.0,3.0,False,FIFA World Cup qualification,Guatemala City,Guatemala
2025-11-13,Bermuda,Curaçao,0.0,7.0,False,FIFA World Cup qualification,Devonshire Parish,Bermuda
2025-11-13,Haiti,Costa Rica,1.0,0.0,True,FIFA World Cup qualification,Willemstad,Curaçao
2025-11-14,Angola,Argentina,0.0,2.0,False,Friendly,Luanda,Angola
2025-11-14,Australia,Venezuela,0.0,1.0,True,Friendly,Houston,United States
2025-11-14,Korea Republic,Bolivia,2.0,0.0,False,Friendly,Daejeon,South Korea
2025-11-14,Morocco,Mozambique,1.0,0.0,False,Friendly,Tangier,Morocco
2025-11-14,Japan,Ghana,2.0,0.0,False,Kirin Cup,Toyota,Japan
2025-11-14,Saudi Arabia,Côte d'Ivoire,1.0,0.0,False,Friendly,Jeddah,Saudi Arabia
2025-11-14,Tunisia,Jordan,3.0,2.0,False,Friendly,Radès,Tunisia
2025-11-14,Luxembourg,Germany,0.0,2.0,False,FIFA World Cup qualification,Luxembourg,Luxembourg
2025-11-14,Poland,Netherlands,1.0,1.0,False,FIFA World Cup qualification,Warsaw,Poland
2025-11-14,Croatia,Faroe Islands,3.0,1.0,False,FIFA World Cup qualification,Rijeka,Croatia
2025-11-14,Uzbekistan,Egypt,2.0,0.0,True,Al Ain International Cup,Al Ain,United Arab Emirates
2025-11-15,Brazil,Senegal,2.0,0.0,True,Friendly,London,England
2025-11-15,Colombia,New Zealand,2.0,1.0,True,Friendly,Fort Lauderdale,United States
2025-11-15,Mexico,Uruguay,0.0,0.0,False,Friendly,Torreón,Mexico
2025-11-15,South Africa,Zambia,3.0,1.0,False,Friendly,Gqeberha,South Africa
2025-11-15,United States,Paraguay,2.0,1.0,False,Friendly,Chester,United States
2025-11-15,Switzerland,Sweden,4.0,1.0,False,FIFA World Cup qualification,Geneva,Switzerland
2025-11-15,Greece,Scotland,3.0,2.0,False,FIFA World Cup qualification,Piraeus,Greece
2025-11-15,Türkiye,Bulgaria,2.0,0.0,False,FIFA World Cup qualification,Bursa,Turkey
2025-11-15,Georgia,Spain,0.0,4.0,False,FIFA World Cup qualification,Tbilisi,Georgia
2025-11-15,Cyprus,Austria,0.0,2.0,False,FIFA World Cup qualification,Limassol,Cyprus
2025-11-15,Bosnia and Herzegovina,Romania,3.0,1.0,False,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina
2025-11-15,Kazakhstan,Belgium,1.0,1.0,False,FIFA World Cup qualification,Astana,Kazakhstan
2025-11-16,Nigeria,Congo DR,1.0,1.0,True,FIFA World Cup qualification,Rabat,Morocco
2025-11-16,Azerbaijan,France,1.0,3.0,False,FIFA World Cup qualification,Baku,Azerbaijan
2025-11-16,Portugal,Armenia,9.0,1.0,False,FIFA World Cup qualification,Porto,Portugal
2025-11-16,Italy,Norway,1.0,4.0,False,FIFA World Cup qualification,Milan,Italy
2025-11-16,Albania,England,0.0,2.0,False,FIFA World Cup qualification,Tirana,Albania
2025-11-17,Qatar,Zimbabwe,1.0,2.0,False,Friendly,Ar-Rayyan,Qatar
2025-11-17,Germany,Slovakia,6.0,0.0,False,FIFA World Cup qualification,Leipzig,Germany
2025-11-17,Netherlands,Lithuania,4.0,0.0,False,FIFA World Cup qualification,Amsterdam,Netherlands
2025-11-17,Czechia,Gibraltar,6.0,0.0,False,FIFA World Cup qualification,Olomouc,Czech Republic
2025-11-17,Montenegro,Croatia,2.0,3.0,False,FIFA World Cup qualification,Podgorica,Montenegro
2025-11-17,Cabo Verde,Egypt,1.0,1.0,True,Al Ain International Cup,Al Ain,United Arab Emirates
2025-11-18,Morocco,Uganda,4.0,0.0,False,Friendly,Tangier,Morocco
2025-11-18,Oman,Côte d'Ivoire,0.0,2.0,False,Friendly,Seeb,Oman
2025-11-18,Saudi Arabia,Algeria,0.0,2.0,False,Friendly,Jeddah,Saudi Arabia
2025-11-18,Kenya,Senegal,0.0,8.0,True,Friendly,Antalya,Turkey
2025-11-18,Japan,Bolivia,3.0,0.0,False,Kirin Cup,Tokyo,Japan
2025-11-18,Mali,Jordan,3.0,2.0,True,Friendly,Radès,Tunisia
2025-11-18,Brazil,Tunisia,1.0,1.0,True,Friendly,Lille,France
2025-11-18,Canada,Venezuela,2.0,0.0,True,Friendly,Fort Lauderdale,United States
2025-11-18,Colombia,Australia,3.0,0.0,True,Friendly,New York,United States
2025-11-18,Ecuador,New Zealand,2.0,0.0,True,Friendly,Harrison,United States
2025-11-18,Korea Republic,Ghana,1.0,0.0,False,Friendly,Seoul,South Korea
2025-11-18,Mexico,Paraguay,1.0,2.0,True,Friendly,San Antonio,United States
2025-11-18,United States,Uruguay,5.0,1.0,False,Friendly,Tampa,United States
2025-11-18,Iraq,United Arab Emirates,2.0,1.0,False,FIFA World Cup qualification,Basra,Iraq
2025-11-18,Kosovo,Switzerland,1.0,1.0,False,FIFA World Cup qualification,Pristina,Kosovo
2025-11-18,Sweden,Slovenia,1.0,1.0,False,FIFA World Cup qualification,Solna,Sweden
2025-11-18,Scotland,Denmark,4.0,2.0,False,FIFA World Cup qualification,Glasgow,Scotland
2025-11-18,Spain,Türkiye,2.0,2.0,False,FIFA World Cup qualification,Seville,Spain
2025-11-18,Austria,Bosnia and Herzegovina,1.0,1.0,False,FIFA World Cup qualification,Vienna,Austria
2025-11-18,Belgium,Liechtenstein,7.0,0.0,False,FIFA World Cup qualification,Liège,Belgium
2025-11-18,Iran,Uzbekistan,0.0,0.0,True,Al Ain International Cup,Al Ain,United Arab Emirates
2025-11-18,Panama,El Salvador,3.0,0.0,False,FIFA World Cup qualification,Panama City,Panama
2025-11-18,Jamaica,Curaçao,0.0,0.0,False,FIFA World Cup qualification,Kingston,Jamaica
2025-11-18,Haiti,Nicaragua,2.0,0.0,True,FIFA World Cup qualification,Willemstad,Curaçao
2025-12-01,Tunisia,Syria,0.0,1.0,True,Arab Cup,Al Rayyan,Qatar
2025-12-01,Qatar,Palestine,0.0,1.0,False,Arab Cup,Al Khor,Qatar
2025-12-02,Morocco,Comoros,3.0,1.0,True,Arab Cup,Al Rayyan,Qatar
2025-12-02,Saudi Arabia,Oman,2.0,1.0,True,Arab Cup,Al Rayyan,Qatar
2025-12-02,Egypt,Kuwait,1.0,1.0,True,Arab Cup,Lusail,Qatar
2025-12-03,Jordan,United Arab Emirates,2.0,1.0,True,Arab Cup,Al Khor,Qatar
2025-12-03,Algeria,Sudan,0.0,0.0,True,Arab Cup,Al Rayyan,Qatar
2025-12-03,Iraq,Bahrain,2.0,1.0,True,Arab Cup,Doha,Qatar
2025-12-04,Palestine,Tunisia,2.0,2.0,True,Arab Cup,Lusail,Qatar
2025-12-04,Qatar,Syria,1.0,1.0,False,Arab Cup,Al Rayyan,Qatar
2025-12-05,Oman,Morocco,0.0,0.0,True,Arab Cup,Al Rayyan,Qatar
2025-12-05,Comoros,Saudi Arabia,1.0,3.0,True,Arab Cup,Al Khor,Qatar
2025-12-06,Kuwait,Jordan,1.0,3.0,True,Arab Cup,Al Rayyan,Qatar
2025-12-06,United Arab Emirates,Egypt,1.0,1.0,True,Arab Cup,Lusail,Qatar
2025-12-06,Bahrain,Algeria,1.0,5.0,True,Arab Cup,Al Rayyan,Qatar
2025-12-06,Sudan,Iraq,0.0,2.0,True,Arab Cup,Doha,Qatar
2025-12-07,Qatar,Tunisia,0.0,3.0,False,Arab Cup,Al Khor,Qatar
2025-12-08,Morocco,Saudi Arabia,1.0,0.0,True,Arab Cup,Lusail,Qatar
2025-12-09,Egypt,Jordan,0.0,3.0,True,Arab Cup,Al Khor,Qatar
2025-12-09,Algeria,Iraq,2.0,0.0,True,Arab Cup,Al Rayyan,Qatar
2025-12-11,Morocco,Syria,1.0,0.0,True,Arab Cup,Al Rayyan,Qatar
2025-12-11,Palestine,Saudi Arabia,1.0,2.0,True,Arab Cup,Lusail,Qatar
2025-12-12,Jordan,Iraq,1.0,0.0,True,Arab Cup,Al Rayyan,Qatar
2025-12-12,Algeria,United Arab Emirates,1.0,1.0,True,Arab Cup,Al Khor,Qatar
2025-12-15,Morocco,United Arab Emirates,3.0,0.0,True,Arab Cup,Al Rayyan,Qatar
2025-12-15,Saudi Arabia,Jordan,0.0,1.0,True,Arab Cup,Al Khor,Qatar
2025-12-18,Jordan,Morocco,2.0,3.0,True,Arab Cup,Lusail,Qatar
2025-12-21,Morocco,Comoros,2.0,0.0,False,African Cup of Nations,Rabat,Morocco
2025-12-22,South Africa,Angola,2.0,1.0,True,African Cup of Nations,Marrakesh,Morocco
2025-12-22,Egypt,Zimbabwe,2.0,1.0,True,African Cup of Nations,Agadir,Morocco
2025-12-23,Tunisia,Uganda,3.0,1.0,True,African Cup of Nations,Rabat,Morocco
2025-12-23,Congo DR,Benin,1.0,0.0,True,African Cup of Nations,Rabat,Morocco
2025-12-23,Senegal,Botswana,3.0,0.0,True,African Cup of Nations,Tangier,Morocco
2025-12-24,Algeria,Sudan,3.0,0.0,True,African Cup of Nations,Rabat,Morocco
2025-12-24,Côte d'Ivoire,Mozambique,1.0,0.0,True,African Cup of Nations,Marrakesh,Morocco
2025-12-26,Morocco,Mali,1.0,1.0,False,African Cup of Nations,Rabat,Morocco
2025-12-26,Egypt,South Africa,1.0,0.0,True,African Cup of Nations,Agadir,Morocco
2025-12-27,Nigeria,Tunisia,3.0,2.0,True,African Cup of Nations,Fez,Morocco
2025-12-27,Senegal,Congo DR,1.0,1.0,True,African Cup of Nations,Tangier,Morocco
2025-12-28,Algeria,Burkina Faso,1.0,0.0,True,African Cup of Nations,Rabat,Morocco
2025-12-28,Côte d'Ivoire,Cameroon,1.0,1.0,True,African Cup of Nations,Marrakesh,Morocco
2025-12-29,Morocco,Zambia,3.0,0.0,False,African Cup of Nations,Rabat,Morocco
2025-12-29,Angola,Egypt,0.0,0.0,True,African Cup of Nations,Agadir,Morocco
2025-12-29,Zimbabwe,South Africa,2.0,3.0,True,African Cup of Nations,Marrakesh,Morocco
2025-12-30,Tanzania,Tunisia,1.0,1.0,True,African Cup of Nations,Rabat,Morocco
2025-12-30,Benin,Senegal,0.0,3.0,True,African Cup of Nations,Tangier,Morocco
2025-12-30,Botswana,Congo DR,0.0,3.0,True,African Cup of Nations,Rabat,Morocco
2025-12-31,Equatorial Guinea,Algeria,1.0,3.0,True,African Cup of Nations,Rabat,Morocco
2025-12-31,Gabon,Côte d'Ivoire,2.0,3.0,True,African Cup of Nations,Marrakesh,Morocco
2026-01-03,Senegal,Sudan,3.0,1.0,True,African Cup of Nations,Tangier,Morocco
2026-01-03,Mali,Tunisia,1.0,1.0,True,African Cup of Nations,Casablanca,Morocco
2026-01-04,Morocco,Tanzania,1.0,0.0,False,African Cup of Nations,Rabat,Morocco
2026-01-04,South Africa,Cameroon,1.0,2.0,True,African Cup of Nations,Rabat,Morocco
2026-01-05,Egypt,Benin,3.0,1.0,True,African Cup of Nations,Agadir,Morocco
2026-01-06,Algeria,Congo DR,1.0,0.0,True,African Cup of Nations,Rabat,Morocco
2026-01-06,Côte d'Ivoire,Burkina Faso,3.0,0.0,True,African Cup of Nations,Marrakesh,Morocco
2026-01-09,Mali,Senegal,0.0,1.0,True,African Cup of Nations,Tangier,Morocco
2026-01-09,Morocco,Cameroon,2.0,0.0,False,African Cup of Nations,Rabat,Morocco
2026-01-10,Algeria,Nigeria,0.0,2.0,True,African Cup of Nations,Marrakesh,Morocco
2026-01-10,Egypt,Côte d'Ivoire,3.0,2.0,True,African Cup of Nations,Agadir,Morocco
2026-01-14,Senegal,Egypt,1.0,0.0,True,African Cup of Nations,Tangier,Morocco
2026-01-14,Morocco,Nigeria,0.0,0.0,False,African Cup of Nations,Rabat,Morocco
2026-01-17,Egypt,Nigeria,0.0,0.0,True,African Cup of Nations,Casablanca,Morocco
2026-01-18,Morocco,Senegal,3.0,0.0,False,African Cup of Nations,Rabat,Morocco
2026-01-18,Bolivia,Panama,1.0,1.0,False,Friendly,Tarija,Bolivia
2026-01-22,Panama,Mexico,0.0,1.0,False,Friendly,Panama City,Panama
2026-01-25,Bolivia,Mexico,0.0,1.0,False,Friendly,Santa Cruz,Bolivia
2026-01-26,Uzbekistan,China PR,2.0,2.0,True,Friendly,Dubai,United Arab Emirates
2026-02-25,Mexico,Iceland,4.0,0.0,False,Friendly,Querétaro,Mexico
2026-03-25,Bermuda,Congo DR,0.0,2.0,True,Friendly,Zapopan,Mexico
2026-03-26,Brazil,France,1.0,2.0,True,Friendly,Foxborough,United States
2026-03-26,Colombia,Croatia,1.0,2.0,True,Friendly,Orlando,United States
2026-03-26,Wales,Bosnia and Herzegovina,1.0,1.0,False,FIFA World Cup qualification,Cardiff,Wales
2026-03-26,Ukraine,Sweden,1.0,3.0,True,FIFA World Cup qualification,Valencia,Spain
2026-03-26,Türkiye,Romania,1.0,0.0,False,FIFA World Cup qualification,Istanbul,Turkey
2026-03-26,Czechia,Ireland,2.0,2.0,False,FIFA World Cup qualification,Prague,Czech Republic
2026-03-27,Algeria,Guatemala,7.0,0.0,True,Friendly,Genoa,Switzerland
2026-03-27,Argentina,Mauritania,2.0,1.0,False,Friendly,Buenos Aires,Argentina
2026-03-27,Austria,Ghana,5.0,1.0,False,Friendly,Vienna,Austria
2026-03-27,England,Uruguay,1.0,1.0,False,Friendly,London,England
2026-03-27,Greece,Paraguay,0.0,1.0,False,Friendly,Athens,Greece
2026-03-27,Morocco,Ecuador,1.0,1.0,True,Friendly,Madrid,Spain
2026-03-27,Netherlands,Norway,2.0,1.0,False,Friendly,Amsterdam,Netherlands
2026-03-27,Saudi Arabia,Egypt,0.0,4.0,False,Friendly,Jeddah,Saudi Arabia
2026-03-27,South Africa,Panama,1.0,1.0,False,Friendly,Durban,South Africa
2026-03-27,Spain,Serbia,3.0,0.0,False,Friendly,Villarreal,Spain
2026-03-27,Switzerland,Germany,3.0,4.0,False,Friendly,Basel,Switzerland
2026-03-27,Costa Rica,Jordan,2.0,2.0,True,Friendly,Antalya,Turkey
2026-03-27,Iran,Nigeria,1.0,2.0,True,Friendly,Antalya,Turkey
2026-03-27,China PR,Curaçao,2.0,0.0,True,FIFA Series,Sydney,Australia
2026-03-27,Australia,Cameroon,1.0,0.0,False,FIFA Series,Sydney,Australia
2026-03-27,Chile,Cabo Verde,4.0,2.0,True,FIFA Series,Auckland,New Zealand
2026-03-27,New Zealand,Finland,0.0,2.0,False,FIFA Series,Auckland,New Zealand
2026-03-27,Uzbekistan,Gabon,3.0,1.0,False,FIFA Series,Tashkent,Uzbekistan
2026-03-28,Canada,Iceland,2.0,2.0,False,Friendly,Toronto,Canada
2026-03-28,Haiti,Tunisia,0.0,1.0,True,Friendly,Toronto,Canada
2026-03-28,Côte d'Ivoire,Korea Republic,4.0,0.0,True,Friendly,Milton Keynes,England
2026-03-28,Mexico,Portugal,0.0,0.0,False,Friendly,Mexico City,Mexico
2026-03-28,Scotland,Japan,0.0,1.0,False,Friendly,Glasgow,Scotland
2026-03-28,Senegal,Peru,2.0,0.0,True,Friendly,Paris,France
2026-03-28,United States,Belgium,2.0,5.0,False,Friendly,Atlanta,United States
2026-03-29,Colombia,France,1.0,3.0,True,Friendly,Landover,United States
2026-03-30,Germany,Ghana,2.0,1.0,False,Friendly,Stuttgart,Germany
2026-03-30,Cabo Verde,Finland,1.0,1.0,True,FIFA Series,Auckland,New Zealand
2026-03-30,New Zealand,Chile,4.0,1.0,False,FIFA Series,Auckland,New Zealand
2026-03-30,Uzbekistan,Venezuela,0.0,0.0,False,FIFA Series,Tashkent,Uzbekistan
2026-03-31,Algeria,Uruguay,0.0,0.0,True,Friendly,Turin,Italy
2026-03-31,Argentina,Zambia,5.0,0.0,False,Friendly,Buenos Aires,Argentina
2026-03-31,Austria,Korea Republic,1.0,0.0,False,Friendly,Vienna,Austria
2026-03-31,Brazil,Croatia,3.0,1.0,True,Friendly,Orlando,United States
2026-03-31,Canada,Tunisia,0.0,0.0,False,Friendly,Toronto,Canada
2026-03-31,Costa Rica,Iran,0.0,5.0,True,Friendly,Antalya,Turkey
2026-03-31,England,Japan,0.0,1.0,False,Friendly,London,England
2026-03-31,Haiti,Iceland,1.0,1.0,True,Friendly,Toronto,Canada
2026-03-31,Côte d'Ivoire,Scotland,1.0,0.0,True,Friendly,Liverpool,England
2026-03-31,Jordan,Nigeria,2.0,2.0,True,Friendly,Antalya,Turkey
2026-03-31,Mexico,Belgium,1.0,1.0,True,Friendly,Chicago,United States
2026-03-31,Morocco,Paraguay,2.0,1.0,True,Friendly,Lens,France
2026-03-31,Netherlands,Ecuador,1.0,1.0,False,Friendly,Eindhoven,Netherlands
2026-03-31,Norway,Switzerland,0.0,0.0,False,Friendly,Oslo,Norway
2026-03-31,Senegal,Gambia,3.0,1.0,False,Friendly,Diamniadio,Senegal
2026-03-31,Serbia,Saudi Arabia,2.0,1.0,False,Friendly,Backa Topola,Serbia
2026-03-31,South Africa,Panama,1.0,2.0,False,Friendly,Cape Town,South Africa
2026-03-31,Spain,Egypt,0.0,0.0,False,Friendly,Barcelona,Spain
2026-03-31,United States,Portugal,0.0,2.0,False,Friendly,Atlanta,United States
2026-03-31,Congo DR,Jamaica,1.0,0.0,True,FIFA World Cup qualification,Zapopan,Mexico
2026-03-31,Iraq,Bolivia,2.0,1.0,True,FIFA World Cup qualification,Guadalupe,Mexico
2026-03-31,Bosnia and Herzegovina,Italy,1.0,1.0,False,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina
2026-03-31,Sweden,Poland,3.0,2.0,False,FIFA World Cup qualification,Solna,Sweden
2026-03-31,Kosovo,Türkiye,0.0,1.0,False,FIFA World Cup qualification,Pristina,Kosovo
2026-03-31,Czechia,Denmark,2.0,2.0,False,FIFA World Cup qualification,Prague,Czech Republic
2026-03-31,Australia,Curaçao,5.0,1.0,False,FIFA Series,Melbourne,Australia
2026-05-22,Mexico,Ghana,2.0,0.0,False,Friendly,Puebla,Mexico
2026-05-26,Morocco,Burundi,5.0,0.0,False,Friendly,Salé,Morocco
2026-05-28,Ireland,Qatar,1.0,0.0,False,Friendly,Dublin,Republic of Ireland
2026-05-28,Egypt,Russia,1.0,0.0,False,Friendly,Cairo,Egypt
2026-05-29,Andorra,Iraq,0.0,1.0,True,Friendly,Girona,Spain
2026-05-29,Bosnia and Herzegovina,North Macedonia,0.0,0.0,False,Friendly,Sarajevo,Bosnia and Herzegovina
2026-05-29,Iran,Gambia,3.0,1.0,True,Friendly,Aksu,Turkey
2026-05-29,South Africa,Nicaragua,0.0,0.0,False,Friendly,Johannesburg,South Africa
2026-05-30,Ecuador,Saudi Arabia,2.0,1.0,True,Friendly,Harrison,United States
2026-05-30,Korea Republic,Trinidad and Tobago,5.0,0.0,True,Friendly,Provo,United States
2026-05-30,Mexico,Australia,1.0,0.0,True,Friendly,Pasadena,United States
2026-05-30,Scotland,Curaçao,4.0,1.0,False,Friendly,Glasgow,Scotland
2026-05-31,Brazil,Panama,6.0,2.0,False,Friendly,Rio de Janeiro,Brazil
2026-05-31,Cabo Verde,Serbia,3.0,0.0,True,Friendly,Lisbon,Portugal
2026-05-31,Czechia,Kosovo,2.0,1.0,False,Friendly,Prague,Czech Republic
2026-05-31,Germany,Finland,4.0,0.0,False,Friendly,Mainz,Germany
2026-05-31,Switzerland,Jordan,4.0,1.0,False,Friendly,St. Gallen,Switzerland
2026-05-31,United States,Senegal,3.0,2.0,False,Friendly,Charlotte,United States
2026-05-31,Japan,Iceland,1.0,0.0,False,Friendly,Tokyo,Japan
2026-06-01,Austria,Tunisia,1.0,0.0,False,Friendly,Vienna,Austria
2026-06-01,Canada,Uzbekistan,2.0,0.0,False,Friendly,Edmonton,Canada
2026-06-01,Colombia,Costa Rica,3.0,1.0,False,Friendly,Bogota,Colombia
2026-06-01,Norway,Sweden,3.0,1.0,False,Friendly,Oslo,Norway
2026-06-01,Türkiye,North Macedonia,4.0,0.0,False,Friendly,Istanbul,Turkey
2026-06-02,Croatia,Belgium,0.0,2.0,False,Friendly,Rijeka,Croatia
2026-06-02,Haiti,New Zealand,4.0,0.0,True,Friendly,Fort Lauderdale,United States
2026-06-02,Morocco,Madagascar,4.0,0.0,False,Friendly,Rabat,Morocco
2026-06-02,Wales,Ghana,1.0,1.0,False,Friendly,Cardiff,Wales
2026-06-03,Congo DR,Denmark,0.0,0.0,True,Friendly,Liège,Belgium
2026-06-03,Korea Republic,El Salvador,1.0,0.0,True,Friendly,Provo,United States
2026-06-03,Netherlands,Algeria,0.0,1.0,False,Friendly,Rotterdam,Netherlands
2026-06-03,Panama,Dominican Republic,4.0,2.0,False,Friendly,Panama City,Panama
2026-06-04,France,Côte d'Ivoire,1.0,2.0,False,Friendly,Nantes,France
2026-06-04,Guatemala,Czechia,1.0,5.0,True,Friendly,Harrison,United States
2026-06-04,Iran,Mali,2.0,0.0,True,Friendly,Antalya,Turkey
2026-06-04,Mexico,Serbia,5.0,1.0,False,Friendly,Toluca,Mexico
2026-06-04,Spain,Iraq,1.0,1.0,False,Friendly,La Coruna,Spain
2026-06-04,Sweden,Greece,2.0,2.0,False,Friendly,Solna,Sweden
